1985 058 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985058h09dd-gdm.hdf.Z
1985 059 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985059h09da-gdm.hdf.Z
1985 059 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985059h09dd-gdm.hdf.Z
1985 060 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985060h09da-gdm.hdf.Z
1985 060 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985060h09dd-gdm.hdf.Z
1985 061 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985061h09da-gdm.hdf.Z
1985 061 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985061h09dd-gdm.hdf.Z
1985 062 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985062h09da-gdm.hdf.Z
1985 062 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985062h09dd-gdm.hdf.Z
1985 063 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985063h09da-gdm.hdf.Z
1985 063 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985063h09dd-gdm.hdf.Z
1985 064 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985064h09da-gdm.hdf.Z
1985 064 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985064h09dd-gdm.hdf.Z
1985 065 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985065h09da-gdm.hdf.Z
1985 065 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985065h09dd-gdm.hdf.Z
1985 066 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985066h09da-gdm.hdf.Z
1985 066 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985066h09dd-gdm.hdf.Z
1985 067 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985067h09da-gdm.hdf.Z
1985 067 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985067h09dd-gdm.hdf.Z
1985 068 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985068h09da-gdm.hdf.Z
1985 068 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985068h09dd-gdm.hdf.Z
1985 069 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985069h09da-gdm.hdf.Z
1985 069 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985069h09dd-gdm.hdf.Z
1985 070 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985070h09da-gdm.hdf.Z
1985 070 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985070h09dd-gdm.hdf.Z
1985 071 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985071h09da-gdm.hdf.Z
1985 071 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985071h09dd-gdm.hdf.Z
